Phases,EulerAngles_0,EulerAngles_1,EulerAngles_2
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,5.3043308,1.5822754,4.6188669
1,5.3043308,1.5822754,4.6188669
1,5.3043308,1.5822754,4.6188669
1,5.3043308,1.5822754,4.6188669
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,5.2290287,1.8678045,2.5832341
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,0.61400121,2.1473236,4.8158455
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,5.538054,1.3121181,0.17670231
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.040489648,1.2505471,5.1455889
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,0.6026116,1.5009325,0.18644328
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,4.0328751,1.3458064,0.93757182
1,5.3043308,1.5822754,4.6188669
1,5.3043308,1.5822754,4.6188669
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,0.77811331,1.3520442,3.0298223
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.8362651,0.60964036,0.033850793
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,4.1988497,0.85736448,0.089676425
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,0.35573816,1.0460306,3.3976216
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.7059069,2.1682279,2.6463583
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,2.487622,2.611788,1.4824618
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
1,0.92317915,1.3049579,5.0361433
